GEO_UNIQUE_ID,YEAR,NUM_FIRES,TOTAL_AREA_BURNED_IN_M2,AVG_FIRE_DURATION_DAYS,MAX_PCT_TRACT_BURNED
017031301,2014,1,5056.567208676939,27.0,0.010837841128763435
017031302,2014,1,8294483.990638423,27.0,25.012510774634904
017031405,2018,1,41001.9640092175,2.0,0.14500926426607963
017031406,2013,1,60414.80233887649,2.0,0.07795224308410313
017031406,2021,1,21764494.72977046,95.0,28.082375810174653
017031503,2017,1,268988.53798903356,1.0,0.27073100878585077
017031503,2018,1,270073.2111989533,2.0,0.2718227083598175
017031900,2012,1,179296.20519968317,3.0,0.036319074738696944
017031900,2015,1,142508.76666683762,102.0,0.028867239781946847
017031900,2016,1,101167.55053615419,5.0,0.02049297041708932
017031900,2019,1,13928333.701854825,61.0,2.8213881723809666
017031900,2021,2,442724070.64750874,48.0,89.65195819108513
019005515,2013,1,163365.1653425343,1.0,0.254511794545142
019006405,2012,1,549731.9205378297,1.0,0.1554040620511328
019006405,2014,1,67528.13385952129,2.0,0.019089570593309024
019006405,2016,1,530868.2340117403,13.0,0.15007147465372372
019006405,2017,1,369454.57637395675,1.0,0.10444134634881978
019006405,2019,1,54547.404681114625,1.0,0.015420040105182234
019006405,2020,1,9043525.00164736,111.0,2.556519765383107
019006405,2021,2,316526.4239566778,1.5,0.06891656503403527
019006405,2022,1,210354.68680919707,3.0,0.059465298594378255
019008000,2017,1,101934.34588145131,1.0,0.6229088307721278
021010300,2012,1,1384711.154003615,11.0,0.054436715347669036
021010300,2013,2,1756749.823832738,3.0,0.03590961577433299
021010300,2014,1,2988.038883084436,3.0,0.00011746783555251818
021010300,2018,2,157104300.09200147,40.0,6.158213176590508
021010300,2020,5,769865360.204363,20.0,30.046987467511844
021010300,2022,1,1252418.4832294164,1.0,0.049235935068911246
021010502,2014,2,1084121.7422291772,2.5,0.1928310240828738
023001200,2015,3,22207175.967972968,109.0,3.211179033771097
023001200,2017,1,43305.22622729684,1.0,0.006639869918060637
023001200,2018,1,927491.0298171446,57.0,0.14220962051624306
023001200,2023,2,16058949.749345317,81.0,1.7599610684887856
023010102,2012,1,327936.44800358114,2.0,0.012135059357240366
023010102,2013,3,49987690.98194114,39.666666666666664,2.3412426368350636
023010102,2015,6,30557251.073808637,49.666666666666664,0.8018506816365696
023010102,2016,3,2628807.511706788,7.0,0.12131141674601117
023010102,2018,2,168721.7215543772,1.0,0.005277167527376112
023010102,2020,1,201590465.86366135,115.0,9.948243064422439
023010102,2021,1,9798431.312508482,52.0,0.4835406075841277
023010102,2022,5,125954825.32335818,18.0,3.9159122609898707
023010102,2023,4,38450313.87693261,49.5,1.1203572886556736
023010200,2013,1,14944.210617089682,6.0,0.0023980094018567063
023010200,2023,3,3095858.2928931317,49.0,0.47797946239524475
023010300,2014,1,1344258.7638790023,4.0,0.2072570094043224
023010902,2014,1,99882.45093172173,1.0,0.009524188322300092
023010902,2015,4,42186959.23853958,26.0,2.802858371107051
023010902,2017,1,68565.25788861186,16.0,0.0065379696073398575
023011100,2016,1,97226.66381439366,1.0,0.03226176835975321
023011200,2012,1,493045.67020733404,1.0,0.04954376237326479
023011600,2015,8,12728862.2492067,35.0,0.5579845105400723
023011600,2017,3,487557.73639777524,74.33333333333333,0.02121608292547321
023940000,2014,1,850556.6733171537,28.0,0.23340090595808188
023940000,2015,1,348694.60107148264,11.0,0.09568514167947642
023940000,2016,1,4928.76736648241,5.0,0.0013525010204283859
023940000,2018,2,15100491.405719712,1.0,4.08294239631697
023940000,2020,1,13673740.311404565,115.0,3.752205439845328
023940000,2023,1,2359796.80663974,31.0,0.6475508685372816
025010101,2017,1,271133.8525088069,6.0,0.0715068228570681
025010102,2012,1,122525.77205120094,1.0,0.052394393314486296
025010300,2019,1,113587.0280351252,3.0,0.024285888904638432
025010800,2021,1,96263.43688135201,6.0,0.03319647359456267
025012301,2020,2,467560.01549640624,4.0,0.01751801749054559
025012301,2021,1,429777.76718133944,12.0,0.018125386832869603
025012400,2013,1,1059159.4389505102,2.0,0.01835142373731343
025012400,2019,1,8977.660553055126,3.0,0.00015555056861139526
025012400,2021,3,1441189.9696846756,5.666666666666667,0.01518895226209116
025940000,2020,1,25311.047716060293,14.0,0.022195776000398588
025940000,2022,1,101190.4901624485,4.0,0.08873601275663977
025940000,2023,3,370588.1745242428,2.0,0.22117075315509524
027000100,2014,1,458994.0338096184,8.0,0.05607794235113306
027000100,2018,1,8151538.47597302,7.0,0.9959203629175342
027000100,2022,1,16754228.84674022,10.0,2.046960548935789
027000200,2014,1,73488.83951230004,11.0,0.006986066034880826
027000200,2015,1,1700370.5624323615,2.0,0.16164224543145386
027000200,2018,1,248506.31567524566,7.0,0.02362374399859224
027000200,2021,1,99925.30335689726,3.0,0.009499194332629819
027000200,2022,1,200600.9064674199,1.0,0.019069714374844483
027000300,2022,1,47509.84207790089,2.0,0.40007631098184815
027000500,2012,1,4594585.555143683,4.0,0.06781737638294992
027000500,2013,1,61673.058762033426,17.0,0.0009103117111553736
027000500,2017,1,794.2341555862594,35.0,1.1723119750221594e-05
027000500,2019,1,41551631.752461374,80.0,0.6133137833787238
027000500,2021,3,681274.1313740828,14.333333333333334,0.005109442933428155
027000800,2012,2,1819106.7346588497,5.0,0.010054025704847265
027000800,2013,1,1646428.9779900096,5.0,0.009278834417120813
027000800,2016,5,2428565.1381749725,8.4,0.008505572522067186
027000800,2017,2,413413.9413107621,22.0,0.0017142526550863295
027000800,2018,2,16981738.495482057,30.0,0.06710628292673447
027000800,2020,1,37030363.85928671,6.0,0.2086932502096311
027000800,2021,3,4856101.815921493,10.666666666666666,0.013720887308905366
027000800,2023,2,593225.7931303424,4.0,0.0019079191146984219
029003303,2022,1,128260.52797027015,1.0,0.05354040836748155
029003303,2023,2,71042.83303079644,1.0,0.028983236920432056
029003304,2016,1,6212.821027536283,1.0,0.0003881337864606038
029003304,2020,1,46542.182475833244,1.0,0.0029076314019702417
029003305,2013,1,6592962.93827264,6.0,16.425756963135367
029003305,2021,1,565464.9818414027,2.0,1.4088036668569754
029003900,2016,1,81120.63150199212,1.0,0.03687903348024721
029004500,2016,1,142456.3049112196,1.0,0.00610403979650691
029004500,2019,1,13287676.703280326,2.0,0.5693570912883681
029004500,2023,2,21181836.025119837,1.0,0.9066948477089488
029005103,2016,1,121244.17132463261,1.0,0.06401161594765326
029005103,2020,1,13137.222895272653,1.0,0.006935878709907612
029005104,2018,1,16413.447460233576,1.0,0.01608615296191688
029005104,2021,1,654897.8482542912,1.0,0.6418387719564942
029005203,2012,3,1665629.6402820149,3.6666666666666665,0.146335748739982
029005203,2016,1,184367034.8321495,7.0,20.143202658132378
029005203,2019,1,918674.6667193538,1.0,0.1003707089256354
029005203,2020,1,88507.2027379404,12.0,0.009669941934456161
029005203,2021,3,424710.73653578246,5.666666666666667,0.018333973090064137
029005203,2022,1,898715.3030509113,1.0,0.09819002891596432
029006003,2020,1,212940.653329634,1.0,2.58039352067567
029006004,2012,1,48623823.229849994,26.0,3.6858807302763243
029006004,2020,2,118995.85819256301,2.5,0.008868681161770944
029006004,2021,1,6357903.011948412,11.0,0.481954536687278
029006004,2022,2,907108.4608920449,2.0,0.06632742323307818
029006004,2023,3,437749.2860719586,1.0,0.01688156678536695
029006500,2012,1,270793.6950794504,1.0,0.013346605241733547
029006500,2021,1,107702.86834248967,1.0,0.005308349837125493
033000100,2012,1,18065082.267087035,7.0,1.5133208780586547
033000100,2013,3,1303412.7884823936,3.3333333333333335,0.10337211509739662
033000100,2015,4,3813144.218033147,11.5,0.2272055239491796
033000100,2017,2,590891.1040898133,7.0,0.029790723527102735
033000100,2018,2,791671357.7424763,34.0,58.654967728801196
033000100,2020,2,180089644.71742237,75.5,15.079654594271211
033000300,2018,1,53337645.100813285,14.0,53.83419285372858
033000501,2018,3,352752430.9938026,22.666666666666668,90.243301624692
033000702,2012,2,8203907.275060511,12.0,6.462147290027154
033000702,2013,2,351731.4859549924,1.0,0.21425239126743253
033000702,2015,1,74904514.71031865,16.0,61.69967085194652
033000702,2016,1,3288146.7758248365,3.0,2.7084825870093208
033000702,2018,2,419162.43585923396,7.0,0.3451780765481421
033001000,2013,2,310537.3744573887,1.0,0.1644836869024491
033001000,2015,1,561472.6052595213,5.0,0.386735913928981
033001000,2018,2,11210722.349894304,7.5,7.623698740619278
033001000,2019,1,214956.710851862,3.0,0.1480597258846456
033001200,2012,1,1270697.3860991758,4.0,0.3419123681342969
033001200,2013,1,535359.4048525551,1.0,0.14405160813151974
033001200,2015,4,240780559.13146776,14.0,34.64013708925602
033001200,2016,2,12859115.377096906,2.5,3.392499003825385
033001200,2020,1,57938149.01806358,30.0,15.589683234413915
035040100,2012,7,996504888.0018111,19.0,12.686661049484304
035040100,2013,1,264902.1262068635,13.0,0.0035181704972463896
035040100,2014,1,102470177.14203437,16.0,1.36090849564263
035040100,2015,4,43254263.11684108,9.5,0.5652784826141323
035040100,2017,11,31371554.216801412,6.090909090909091,0.3243493484347214
035040100,2018,5,764750.951756413,5.2,0.004109191848034988
035040100,2019,10,20462404.252300598,5.7,0.18162440692181728
035040100,2020,10,359662790.454624,15.2,3.4233725464285456
035040100,2021,3,16001680.218990207,36.333333333333336,0.20553064910783175
035040100,2022,2,92008.39964627096,1.5,0.0006110629398385602
035040200,2017,1,72756.08348845915,5.0,0.00394341308705113
035040200,2018,3,75900866.92318611,2.6666666666666665,4.102101950816914
035040200,2019,1,148048.53531172613,105.0,0.008024298500889199
035040200,2020,2,38403316.95968358,31.0,2.0504673189483844
035040200,2021,2,489843414.82425094,54.5,26.54699681543617
035040302,2012,1,932849.9064826586,2.0,0.4008903132847597
035040302,2016,1,10416427.192510786,78.0,4.476437990178612
035040302,2018,1,1032710.7681507827,1.0,0.44380531155062974
035040302,2020,2,88616405.764534,31.0,37.70346143283959
035040302,2021,2,12642524.745411577,52.5,5.408933321565631
035040303,2018,1,54625.92001373481,4.0,0.04870601901719766
035040305,2016,1,113163.25384426062,18.0,0.06479608591834222
035040400,2017,3,416505.2418581918,5.0,0.061001673843646305
035040400,2018,2,4283610.567884577,3.5,0.6668719991651538
035040400,2019,1,220847.13383271848,3.0,0.05638688055114462
035040400,2022,1,274460.147548557,1.0,0.07007540142038853
035040500,2018,1,74654.60127466756,2.0,0.049752046335598474
035040500,2021,1,24088647.089684136,103.0,16.05339075830703
035040600,2012,1,144562502.31792533,71.0,10.923654431573825
035040600,2013,1,2148482.887573009,4.0,0.1623469726913222
035040600,2015,1,9650.113281542728,3.0,0.0007291967212997153
035040600,2017,6,85941181.76419686,6.666666666666667,6.173001955368289
035040600,2018,1,47464.85735998277,1.0,0.0035866126494138867
035040600,2019,1,2285139.560341489,2.0,0.17267323465522041
035040600,2020,9,95147681.6643751,5.888888888888889,5.099016552602878
035040600,2021,2,177046113.72821566,110.5,11.381091436834305
035040600,2023,1,111856.28384835724,1.0,0.008452256782829484
037101400,2017,1,3165142.3263598247,7.0,50.160289011061465
037102103,2017,1,395251.6861474387,7.0,33.312854294490165
037102104,2017,1,293417.6751195046,7.0,17.69119539933054
037102107,2017,1,9670608.971778214,7.0,74.91626076110293
037106010,2019,1,340656.2677173527,21.0,13.529880078868345
037106406,2019,1,234930.0497314616,21.0,11.671675375739216
037106510,2019,1,3069784.4276810545,21.0,53.09197607478252
037106603,2019,1,9021921.996497167,21.0,87.43290805119615
037106604,2019,1,34575.797405532525,21.0,1.3239503471879683
037106643,2019,1,665426.3197990961,21.0,15.336145842939466
037108102,2019,1,199752.42701328918,21.0,9.146939831189572
037108103,2019,1,845010.8736231744,21.0,32.94477994235223
037108104,2019,1,66610.51807640117,21.0,8.064032115009464
037108202,2019,1,113741.67145638652,21.0,1.903272721827184
037113231,2018,1,1560544.6695240897,12.0,37.84919569484913
037134424,2018,1,1740889.0931294886,12.0,46.91171609542167
037262200,2012,1,216600.40368939645,1.0,2.52786692298594
037262200,2017,1,1699359.1655974688,9.0,19.83262150862337
037262301,2019,1,1883004.151303108,8.0,14.422806760115536
037262302,2019,1,353422.8652943787,8.0,11.536439612877892
037262601,2021,1,36.585995692157965,6.0,0.0010105648787136377
037300701,2017,1,899053.9116345578,7.0,6.734891331924743
037300702,2017,1,679180.3488929119,7.0,5.940300083858542
037310100,2017,1,6085545.978719109,7.0,46.602264404333745
037400404,2014,1,44791.278186408206,5.0,0.28291365964309306
037400501,2014,1,6110402.438715359,5.0,52.04102298856901
037400603,2013,1,354968.68770721497,4.0,3.867431995910565
037400603,2016,1,2320134.439227554,13.0,25.2781793882725
037400603,2020,1,504927.473703958,49.0,5.501253307806299
037430003,2016,1,7652292.08494164,13.0,64.07392707641914
037430003,2020,1,1815259.808124118,43.0,15.19947530484082
037430200,2016,1,26848.17850941421,13.0,0.5203266460087989
037430301,2016,1,2470719.5838845475,13.0,10.136903043670753
037430301,2020,1,15017842.581519902,43.0,61.6154156736109
037430400,2020,1,7945.913116652884,43.0,0.22109776313879015
037500300,2022,1,15117.20600142135,1.0,0.17139104438070027
037800101,2016,1,1722641.8005785183,4.0,21.277064737703093
037800202,2016,1,21665.20448640454,4.0,0.07910727844869166
037800202,2017,1,170389.634516847,3.0,0.622152459763464
037800202,2018,1,6730544.044484398,12.0,24.575582573999107
037800204,2016,1,129788.03727455379,4.0,1.6309633796695346
037800204,2018,1,2056049.6181124982,12.0,25.837062523962455
037800328,2013,1,655348.54377647,3.0,6.7996243600102755
037800328,2018,1,7326818.715898619,12.0,76.02002857123341
037800406,2016,1,45831.821743781344,3.0,0.050379873931307426
037800406,2018,1,88574618.01747705,12.0,97.36418757649929
037800410,2018,1,27579056.041251503,12.0,74.39026430959467
037800504,2018,3,60039.75561262942,4.666666666666667,0.20657452484078073
037800506,2017,1,80939.36555386847,3.0,0.30547994923523725
037901209,2013,1,25138239.641394828,202.0,4.264502013333641
037901209,2015,1,1661960.4464012317,1.0,0.2819383445644356
037901209,2020,2,15172713.588796241,9.5,2.3536683368647617
037901209,2021,2,3704148.9186177924,3.0,0.5882558282378618
037901209,2022,2,523648.233154676,1.0,0.08604076770837535
037901210,2013,1,11902919.039408907,202.0,52.53368531719589
037901210,2020,1,1181476.674978263,1.0,5.214462406021474
037901210,2022,1,7477.865048049148,1.0,0.03300365296764885
037910401,2022,1,30792.22836823088,1.0,0.3282133521069461
037910804,2017,1,147562.195257914,1.0,0.2823605311810558
037910807,2019,1,2343410.1344782733,7.0,42.40660389388937
037910808,2019,1,7116379.274562489,7.0,65.75270055456703
037910809,2016,1,1643451.5478919016,16.0,16.9086231262039
037910809,2019,1,71165.93472739749,7.0,0.7321895015847091
037910810,2012,1,28679.10395482304,118.0,0.1295539966796597
037910810,2016,1,3223.462345697474,16.0,0.014561557804921157
037910810,2019,1,7269775.423296216,7.0,32.84023317238961
037910810,2020,1,4142849.696457464,2.0,18.71476656539394
037911001,2012,1,49696.65378367745,3.0,0.013311984807050066
037911001,2020,1,54328953.26956835,43.0,14.552814836498426
037911001,2021,1,1769496.8428274402,2.0,0.47398593857799337
037920034,2019,1,278.9381253542025,7.0,0.003094597712398649
037920040,2019,1,1426220.621650419,7.0,48.175739992934155
037920042,2017,1,446354.5065478284,1.0,11.789693810409279
037920043,2016,1,5178680.497158863,16.0,27.724495930226873
037920043,2017,1,2618981.9851609925,1.0,14.020937462500118
037920102,2012,1,2898.588487259202,1.0,0.0004754328906585795
037920102,2013,5,87732256.71946967,42.6,13.90660488318354
037920102,2015,3,1155256.7704623733,1.3333333333333333,0.17923346908577928
037920102,2018,3,13565166.428708635,3.6666666666666665,2.2122616689318075
037920102,2019,1,632661.5816463551,6.0,0.10377055104333545
037920102,2020,2,111704219.74738738,9.5,18.30090774228374
037920102,2021,3,1915792.789393444,5.666666666666667,0.1467155533384526
037920102,2022,2,20272915.290698815,4.0,3.3246247337215853
037920102,2023,2,172661.1733030483,5.0,0.01719608615451976
037920104,2018,1,487.9471796672957,21.0,0.00030871010893958133
037920104,2019,1,248.15641836821555,6.0,0.00015700140945735806
037920104,2020,1,14394.8414258,5.0,0.009107201045319539
037920104,2021,1,1275535.8806012492,5.0,0.8069947671902664
037920104,2022,2,945210.1440434905,4.0,0.5613674748169034
037920106,2017,2,35011.10753328395,4.5,0.07510006265966118
037920106,2020,1,980137.2613230341,5.0,2.115259547377205
037920200,2015,1,30047.472611495992,1.0,0.2879624964767963
037920200,2017,1,3588602.822592118,8.0,34.39167882831974
037920200,2020,1,209963.65368947893,1.0,2.012204442868169
037920200,2021,1,1232043.3283979034,2.0,11.807391496791112
037920200,2022,1,241083.40922890912,1.0,2.3104432535245225
037920303,2016,1,116085.49113872154,1.0,0.2251573750753218
037920303,2017,1,140.71344227711808,1.0,0.00027292531555961715
037920303,2019,1,5002546.381884519,21.0,9.70285089884034
037920312,2015,1,1474658.2568669508,2.0,10.826498933779192
037920312,2018,1,708669.0342299289,3.0,5.202835645319881
037920312,2019,1,108107.55859192317,21.0,0.7936932929230721
037920312,2023,1,233886.82296868536,2.0,1.71712695311205
037920326,2016,1,3443426.661254103,7.0,4.694814486053436
037920326,2017,2,878551.8344873963,5.0,0.9992363630705575
037920326,2019,1,6560482.678480933,21.0,8.94465082152132
037920326,2021,1,744162.4523666213,3.0,1.0146011531651002
037920338,2018,1,245552.97909862685,1.0,6.594382559207783
037920339,2017,1,16886219.882080916,8.0,49.80182277158522
037920339,2018,1,205078.93107603167,1.0,0.6048307229774191
037980009,2019,1,167361.41199642856,1.0,0.8005140733856503
037980019,2021,1,4866909.149598565,6.0,11.00852913329991
037980020,2017,1,6718636.705477933,7.0,78.74512818578636
037980022,2019,1,49119.31127469172,21.0,0.8795523115286844
037980026,2016,1,83573.07341117036,2.0,0.6027356239365905
039000102,2012,2,85045.27671901492,7.0,0.0024832137188495656
039000102,2013,3,2121652.4699476156,20.333333333333332,0.11011392674508476
039000102,2014,2,55968770.838862,15.0,3.159654920241739
039000102,2015,3,27344670.762056623,11.666666666666666,1.302599483027686
039000102,2017,5,8812999.027807219,33.6,0.22583759593508312
039000102,2018,3,56414930.55534314,73.66666666666667,3.075547511200944
039000102,2019,2,458970.81659174187,7.0,0.01755274300287085
039000102,2020,3,761619283.1016871,40.333333333333336,42.963749175225345
039000102,2022,1,3312072.4242706452,6.0,0.18698892919785232
039000102,2023,1,479738.85311912885,2.0,0.02708450871484366
039000103,2014,8,1173916.9795975336,3.125,0.17747817202480876
039000103,2015,1,2019060.2669053061,3.0,0.3059946597243789
039000103,2016,1,22582.905219276046,159.0,0.003422507248261532
039000103,2017,2,55905735.38954094,81.5,6.231983059223121
039000103,2018,1,1454085.882404518,7.0,0.22037109148721687
039000103,2022,2,12434712.79643733,89.5,1.4312242474333814
039000104,2014,2,2480780.8277810477,7.5,2.742042415665732
039000109,2017,1,3806942.2019009897,3.0,0.5322036199718729
039000109,2020,1,1612597.3529397924,3.0,0.22543818720522257
039000109,2021,1,34398512.78457806,8.0,4.808849742047468
041131100,2019,1,225994.41506882932,2.0,0.17703032089593257
041132200,2013,1,12995.088479625376,1.0,0.00432354466406003
041132200,2017,1,1678.850716789479,1.0,0.0005585638042949102
041132200,2018,1,5481.6741071389215,1.0,0.001823786184541604
041132200,2020,1,19836582.919765096,94.0,6.599751311459108
043000101,2014,2,3188420.7367851185,5.5,0.6197932955908808
043000101,2017,2,171842812.0273041,25.0,37.90364331503686
043000101,2019,2,3974523.6296536056,9.0,0.8785503177448919
043000101,2020,1,332409.1838502556,4.0,0.07367757855102439
043000101,2022,1,1249948.7217967387,5.0,0.27704768583174305
043000102,2017,2,65699957.22669186,27.0,7.892465190094267
043000102,2020,1,194756.36560969532,2.0,0.02422884494081464
043000102,2021,1,19671.37148724804,8.0,0.0024472350777630667
043000102,2022,1,355740.25658936764,5.0,0.04425619408704104
043000200,2012,1,41557.64601523666,1.0,0.005570954017048866
043000200,2013,1,25717731.713760342,68.0,3.4475557337301765
043000200,2014,2,768351.8528547831,5.0,0.0603971148810417
043000200,2016,1,604986.5074323985,34.0,0.08110064782315102
043000200,2017,2,96719074.03263976,25.0,12.961524633150482
043000200,2018,3,66869166.85515709,47.666666666666664,8.884413992022875
043000301,2014,1,1106.7143318450396,9.0,0.0005380117630711464
043000301,2017,2,2752051.6778467926,5.0,1.3336287002402942
043000301,2018,1,213880.4089097374,1.0,0.10397459630984295
043000301,2021,1,4653942.776032855,8.0,2.2624410709413767
043000301,2022,1,10616219.55786817,19.0,5.160908137836221
043000302,2013,1,6910462.89679878,21.0,1.3122098965289797
043000302,2014,3,15924960.956739234,52.0,2.805984339949786
043000302,2015,1,237304.55622981783,1.0,0.04506114739729452
043000302,2017,1,1143841.696331236,81.0,0.2172011363643458
043000302,2018,1,280760078.6405542,138.0,53.312803967597574
043000302,2019,1,22280710.24437006,14.0,4.2308263456418835
043000302,2022,1,66102069.690251775,19.0,12.551950762774263
043000400,2012,1,6899590.295098545,146.0,0.6769699986981629
043000400,2013,13,2243064.3605621755,22.076923076923077,0.1409553345478095
043000400,2014,24,29441372.236999713,20.666666666666668,1.895784877240155
043000400,2015,7,2138794.199281185,42.714285714285715,0.1623666268971876
043000400,2016,9,4031353.921460608,22.333333333333332,0.3951363223203051
043000400,2017,19,58677093.28904429,40.578947368421055,3.4058638052488557
